Ensembl.ID	ENTREZ.ID	GeneSymbol	log2FC_ileum	pvalue_ileum	log2FC_rectum	pvalue_rectum
ENSG00000069431	10060	ABCC9	1.04633461499996	0.000356257166672363	0.786605324130243	0.00512642254124476
ENSG00000101986	215	ABCD1	-0.445396566561821	0.00313478601027948	0.0902180565463442	0.532247848656969
ENSG00000173208	225	ABCD2	0.0617868319293555	0.797984754255118	0.244241814652557	0.292399302184769
ENSG00000117528	5825	ABCD3	-0.293799097106956	0.0423503497374033	-0.198903489223755	0.149301840356538
ENSG00000119688	5826	ABCD4	-0.101830239371134	0.216321626309126	0.112479765814558	0.152546718401325
ENSG00000164163	6059	ABCE1	0.235594598641963	0.0120746934085201	-0.102179812615226	0.253186224269304
ENSG00000204574	23	ABCF1	0.0135693713354566	0.80224526823277	-0.080385819028007	0.119793185850516
ENSG00000033050	10061	ABCF2	0.0257371813684099	0.694562934090912	-0.099245793736914	0.1114237805817
ENSG00000161204	55324	ABCF3	-0.0372567299008851	0.371023295861045	2.17638233838286e-05	0.999562819912644
ENSG00000160179	9619	ABCG1	-0.233515192453893	0.118725690136793	-0.0295260266522493	0.836044226521382
ENSG00000118777	9429	ABCG2	-0.609853143415752	0.0859028692505507	-0.59639241794925	0.0780643449356669
ENSG00000138075	64240	ABCG5	0.349776330276725	0.520196148895164	-3.2607690446648	6.13463254666264e-10
ENSG00000143921	64241	ABCG8	0.106519358385933	0.831297046421294	-3.06478552014941	2.10266401452373e-10
ENSG00000144827	55347	ABHD10	0.0523537403892212	0.36144368902938	0.0211358116409269	0.698313759978902
ENSG00000106077	83451	ABHD11	-0.187952591420393	0.164115396664914	-0.113465747904015	0.37718545038679
ENSG00000100997	26090	ABHD12	-0.247004544971273	0.0309369908952884	-0.00849090604031835	0.938006492354819
ENSG00000131969	145447	ABHD12B	-1.22869790816131	0.0614371643578771	-0.462954061367611	0.455037088571687
ENSG00000139826	84945	ABHD13	0.0265724069127616	0.66595548845699	-0.0468027638512704	0.425672318887331
ENSG00000248487	25864	ABHD14A	0.160284754920724	0.150918816006812	-0.033088137895825	0.75115142224467
ENSG00000114779	84836	ABHD14B	-0.044350415387545	0.687847524845076	-0.104547368713906	0.320478349397434
ENSG00000168792	116236	ABHD15	-0.323550308296017	0.000807971782922615	-0.205001380471714	0.0262366342932585
ENSG00000204427	7920	ABHD16A	0.239316502553559	0.197964387440487	0.335781693858807	0.0601171225500919
ENSG00000129968	81926	ABHD17A	-0.071557451493175	0.612859904501694	0.187774834491053	0.163764449956832
ENSG00000107362	51104	ABHD17B	-0.149620631644755	0.188269816282919	-0.0729779980581079	0.5005090009939
ENSG00000136379	58489	ABHD17C	-0.154930726743962	0.325520341617333	0.00585374330865389	0.968897209709416
ENSG00000140526	11057	ABHD2	0.0931831789710743	0.376126107357877	0.103694346884929	0.301539220325886
ENSG00000158201	171586	ABHD3	-0.0824604898184016	0.602359771084609	0.168220750734701	0.264602193977439
ENSG00000100439	63874	ABHD4	-0.184306643286922	0.0845162397856069	0.0249106701458075	0.807126731672552
ENSG00000011198	51099	ABHD5	0.00217912403999421	0.986167447550025	0.0548328854535365	0.647383597950358
ENSG00000163686	57406	ABHD6	-0.668075490710049	0.000300021933138396	-0.15066616829405	0.392888138332384
ENSG00000127220	79575	ABHD8	-0.0515835598421377	0.767048698544686	0.120091427735628	0.470683421486189
ENSG00000136754	10006	ABI1	-0.0791154036397361	0.128808233399096	0.0347445082541061	0.4843113397074
ENSG00000138443	10152	ABI2	0.129689413528565	0.183528248858577	-0.141979643599442	0.126640605522716
ENSG00000108798	51225	ABI3	0.0713727561208142	0.701389923205901	0.344229900089024	0.053000512729513
ENSG00000154175	25890	ABI3BP	0.16699311925321	0.557520591267979	-0.322336415768335	0.234741415092548
ENSG00000097007	25	ABL1	-0.0499763632141188	0.439335963237536	-0.0971155525788561	0.114349972397773
ENSG00000143322	27	ABL2	0.207877452611326	0.0653856144540468	-0.0368454044290011	0.731803728419089
ENSG00000099204	3983	ABLIM1	-0.18077775129678	0.0203841768556845	-0.0773600190141238	0.297662790746184
ENSG00000163995	84448	ABLIM2	0.352974770969381	0.114480775337799	-0.0630486256281875	0.767302953265103
ENSG00000173210	22885	ABLIM3	0.4048679959422	0.0240813695270637	0.0876792339173166	0.608940239789941
ENSG00000175164	28	ABO	-0.28634652433528	0.268338580822661	0.0469757957014132	0.848918301037945
ENSG00000159842	29	ABR	-0.108038244914651	0.0932732773181153	-0.0699499976858859	0.253922172043829
ENSG00000146386	58527	ABRACL	-0.125008936973263	0.219086535489921	-0.0104654541022106	0.914004371774495
ENSG00000146109	29777	ABT1	-0.0164598191070744	0.764871444049306	0.0141111989898573	0.787572653581903
ENSG00000114626	80325	ABTB1	0.0491187288201513	0.711470796968769	0.186192442410972	0.142339557059548
ENSG00000166016	25841	ABTB2	-0.00349881198116094	0.983640739196842	0.012783155557372	0.937370411686412
NA	NA	AC000068.5	-0.235557138689922	0.0819041361361831	-0.320107693411193	0.0103155716391605
NA	NA	AC000089.3	0.141232908402303	0.421641675400828	0.196550762464919	0.235225441353285
NA	NA	AC002055.4	0.0935358958685988	0.251302040575027	0.140233069133393	0.0696780419838608
NA	NA	AC002117.1	-0.0418416610727491	0.83026902884492	0.204007437917507	0.282333734526956
NA	NA	AC002310.12	-0.0863079805440263	0.349013461607158	-0.130130434381063	0.143547306593741
NA	NA	AC002467.7	-0.150604041310769	0.22701197286972	0.0342452446797514	0.769004977032744
NA	NA	AC002511.3	0.391322408865407	0.113964807903015	-0.0689388328574313	0.776818496822155
NA	NA	AC003090.1	-0.173722592259686	0.453820814702695	-0.662327662942406	0.00239247471747374
NA	NA	AC003665.1	0.237719252070275	0.077576564513518	-0.147699608737386	0.239053050216319
NA	NA	AC003991.3	-0.0434283633915763	0.872181782709589	0.125239614600586	0.622393405958167
NA	NA	AC004057.1	0.166024036598879	0.333725643163345	-0.414999508263942	0.0109813469635091
NA	NA	AC004066.3	-0.0339799601753107	0.863705855896887	-0.0616169533834535	0.712144520611511
NA	NA	AC004257.3	-0.186676744676625	0.112991657490178	-0.353820737071019	0.00135128476674806
NA	NA	AC004381.6	0.0963337378809805	0.360691378350082	0.0667477835610025	0.503261899176938
NA	NA	AC004453.8	-0.154230928855241	0.230509534457525	-0.0491035519797864	0.68805409054866
NA	NA	AC004540.5	0.0679795579079948	0.732182267466569	0.06055716153189	0.739747143011123
NA	NA	AC004797.1	0.134531222529348	0.178847326884098	-0.00599412095792009	0.948478692409896
NA	NA	AC004840.9	0.123793293256225	0.286953494933272	0.0559892891235289	0.613616793141421
NA	NA	AC004893.11	-0.358005758927096	0.0015374631310613	-0.465319326876007	1.88630860063129e-05
NA	NA	AC004967.7	-0.0176270888113552	0.899884971503711	0.144320992001663	0.281596069085247
NA	NA	AC004980.7	-0.14807434298163	0.414430119084052	-0.28144581479865	0.103384572352251
NA	NA	AC004987.9	-0.0982309067111442	0.359365028288943	0.0332043627387568	0.744083206395061
NA	NA	AC005037.3	-0.479342030885576	0.0073818147783162	-0.172698106697583	0.338299508992985
NA	NA	AC005077.12	-0.142042257262324	0.510956450755849	0.071992455297745	0.700999315456914
NA	NA	AC005077.14	-0.0682715106595027	0.785712023749695	0.0741717247506376	0.741478047816809
NA	NA	AC005083.1	-0.34684202739448	0.0680486641900102	-0.341844279447175	0.0619182456865028
NA	NA	AC005152.2	-0.155878262993477	0.447551403313128	-0.321058616900303	0.0966299519873335
NA	NA	AC005154.6	-0.127300577765508	0.259385342192966	0.0461341709960447	0.668978648973125
NA	NA	AC005224.2	-0.0548531528104741	0.693616482070843	-0.0625759366136128	0.644338410208583
NA	NA	AC005255.3	-0.0329448742184937	0.813213685204946	-0.0841467205958035	0.527615770930666
NA	NA	AC005306.3	-0.354373105309202	0.122506369257474	0.337832691296788	0.136614632246961
NA	NA	AC005336.4	-1.15174511579962	0.0424092343125121	-0.699694632957831	0.196669533803372
NA	NA	AC005355.2	-0.369317467476836	0.0285170783670255	0.0670326391744821	0.675105567826348
NA	NA	AC005550.3	-0.501972525536069	0.0481507711986432	-0.119910289114237	0.621239497410589
NA	NA	AC005682.5	0.301673662625447	0.274353910500527	0.168819340704175	0.526857018415982
NA	NA	AC005789.11	0.00255007372213631	0.992425318941161	0.0156021151965856	0.953748931085094
NA	NA	AC005795.1	0.103291044804121	0.443361736741027	0.331491290692584	0.00853523535415428
NA	NA	AC005884.1	0.0753496814919321	0.740587886873997	0.144284351199835	0.503382312575852
NA	NA	AC005943.5	-0.0306064488722916	0.845242639720545	-0.201964484445791	0.168297555520767
NA	NA	AC006026.13	0.243921961997931	0.381546036363454	0.419735527842493	0.105097937638821
NA	NA	AC006126.4	0.607421570460553	0.0223453589472951	0.572553201878613	0.0253954878792585
NA	NA	AC006129.2	-0.0966685996880045	0.739224222775836	0.212857342608894	0.445301540842614
NA	NA	AC006129.4	-0.280920281798349	0.40700418967173	0.320213094414003	0.325322178981987
NA	NA	AC006132.1	0.392138182825251	0.15686537579567	0.750154536068956	0.00481882931449894
NA	NA	AC006978.6	-0.203292612428671	0.0141050972122317	-0.0922248676437487	0.237063917275372
NA	NA	AC007126.1	-0.57569993876982	0.290487701050503	-4.23036318590707	7.69416821671222e-12
NA	NA	AC007182.6	-0.480744510776468	0.0913448220601106	-0.184147031649672	0.499521418126966
NA	NA	AC007228.11	-0.287835597046043	0.0990789899076663	-0.282728375139884	0.0839684540511208
NA	NA	AC007238.1	0.0269364461884126	0.802153672030252	0.147934216709144	0.146336428672475
NA	NA	AC007246.3	-0.0997620183093045	0.380382569094447	0.00568145445685537	0.958322484849131
NA	NA	AC007255.8	-0.364480028725114	0.0413474289084929	-0.106329006078771	0.527983634962047
NA	NA	AC007292.6	-0.304803221036622	0.141715351683141	-0.0298170102628722	0.87430207185859
NA	NA	AC007318.5	0.0237084544061302	0.844315394790082	0.202928642213174	0.0754218707621682
NA	NA	AC007362.1	0.722200786196172	0.00426372946612559	0.510661538892702	0.0345345149983293
NA	NA	AC007382.1	0.089453054134413	0.628186009762206	-0.241681929878388	0.160145192626007
NA	NA	AC007383.3	0.0447599120574288	0.713346097890713	0.0747197857729355	0.51776737228674
NA	NA	AC007390.5	-0.0232609841311877	0.719254871444218	-0.0570174104045307	0.355230787567595
NA	NA	AC007405.2	0.804078722917014	0.00047498542958032	0.235329068858312	0.254983044752395
NA	NA	AC007551.3	-0.0748529845757593	0.539354025396182	-0.104570089905956	0.37615676367812
NA	NA	AC007566.10	-0.420703828925699	0.0425263769237194	-0.0770868063932401	0.708162397018079
NA	NA	AC007743.1	-0.329795894629985	0.306214968096466	-0.295962599411118	0.318915920017756
NA	NA	AC007969.5	-0.226758088260538	0.213143518774864	0.100667237389823	0.560961367631272
NA	NA	AC008443.1	-0.177289025984128	0.360477110382972	-0.0377115687434967	0.839633498362061
NA	NA	AC009005.2	0.0545509679205659	0.755803816210026	-0.0389571804598115	0.808239801323374
NA	NA	AC009014.3	-0.277874007928357	0.231240948506867	-0.246579831917341	0.26437945185913
NA	NA	AC009061.1	-0.553505955510255	0.0432760227730889	-0.228612044367618	0.380580514658655
NA	NA	AC009120.3	-0.210816932605986	0.355559559451969	-0.335302362495574	0.12989229320844
NA	NA	AC009120.6	-0.398138219274232	0.0159265096098437	-0.205301293703223	0.19699667816474
NA	NA	AC009133.12	-0.0671147009565618	0.69616642439451	0.236224722072449	0.141389612447352
NA	NA	AC009133.14	-0.16636562057588	0.457904512676746	0.423645653104057	0.0456645883247167
NA	NA	AC009133.17	-0.0445127589737144	0.844248998309664	0.414498163100895	0.0520736774199079
NA	NA	AC009133.21	-0.593200242353884	0.0778443843432895	0.0789634356934641	0.80538762491422
NA	NA	AC009237.8	0.020392263886169	0.902578013821539	0.0592798847104378	0.696548483715808
NA	NA	AC009245.3	0.128039398440852	0.511070521839484	0.140776235059293	0.44291520443151
NA	NA	AC009299.3	-0.0344537192645531	0.747709460521287	0.0186477918010128	0.852944077892931
NA	NA	AC009403.2	-0.138845243577692	0.151162555489229	-0.0187109073585652	0.842358064466586
NA	NA	AC009404.2	0.0908175523767881	0.583952325011222	0.0362038390345738	0.823745558402463
NA	NA	AC009495.2	-0.140585677642494	0.314162561580176	0.126678488094457	0.342872481684063
NA	NA	AC009495.4	-0.0788832825552274	0.701760245450451	0.0635955828478677	0.742209198969505
NA	NA	AC009506.1	0.162224789061493	0.100462557301865	0.00838769469994549	0.927431704062221
NA	NA	AC009948.5	0.240560442207151	0.219754220795196	0.146231428614231	0.43515468081794
NA	NA	AC009961.3	-0.107546894987022	0.468430525835017	0.068153381571126	0.630575479998411
NA	NA	AC010468.1	0.0322634518350001	0.858513799316664	0.062428717495704	0.715514364118077
NA	NA	AC010525.6	-0.626069838265655	0.00331857792729821	-0.0197312519239923	0.928262853522049
NA	NA	AC011298.2	-0.215320606984767	0.516609884253287	0.198498992533718	0.532589905407583
NA	NA	AC011526.1	0.936909431528132	0.000205794561279356	0.756690476233	0.00173462201765208
NA	NA	AC011747.4	-0.508421144608979	0.00196459181161881	-0.0250668371964152	0.871705094418237
NA	NA	AC011747.7	-0.495425252018586	0.104242589973963	0.0787785977912042	0.786366317851615
NA	NA	AC011891.5	-0.60753952869284	0.0428341431557956	-0.348215384217691	0.228487139228938
NA	NA	AC011899.9	0.227566785683506	0.214580636245193	0.182213226268118	0.304678234162054
NA	NA	AC012065.7	-0.415735693176431	0.285029357070542	0.192961392847834	0.612772238389051
NA	NA	AC012146.7	-0.145450299075274	0.38964706881496	0.118960378907923	0.469584745179294
NA	NA	AC012307.3	-0.1195274105265	0.0871587153915687	-0.0789361496566817	0.228184648127423
NA	NA	AC012318.3	-0.00941279705131399	0.948707703065032	0.104534808498015	0.441880036324822
NA	NA	AC012358.8	-0.208217591164699	0.371517387455585	-0.0797123085212779	0.712965003206941
NA	NA	AC013268.5	-0.230262987393105	0.212126974610459	-0.263995132420224	0.133201606991288
NA	NA	AC013283.1	-0.364499058376434	0.0109479985887203	-0.252071334426735	0.0631381255183834
NA	NA	AC013394.2	-0.0528131745972432	0.535951661529671	-0.0236368693805258	0.770771755258117
NA	NA	AC015849.16	-0.0871514009295385	0.648671544043118	-0.219422164163367	0.241892922342971
NA	NA	AC016292.3	0.117990512416212	0.327584553192694	0.198827497924232	0.0811575347073254
NA	NA	AC016629.8	-0.0928618332234439	0.421610745486195	0.0632977547484995	0.555457230037487
NA	NA	AC016683.6	-0.267925119373355	0.44537402485903	0.00188912729780976	0.995496067011774
NA	NA	AC016708.2	0.0821120865133068	0.688551039460374	0.0263470904589963	0.891489451883212
NA	NA	AC016725.4	-0.101259972013283	0.408593809016948	0.117171282080944	0.319000193387761
NA	NA	AC016734.2	0.169555829149544	0.355952654822905	0.29110533553896	0.095437359169045
NA	NA	AC016735.1	0.463024799623239	0.024128501028874	0.20989817066728	0.272937409908308
NA	NA	AC016735.2	4.41110695025093	2.42027776188579e-09	5.31967355611658	7.51944790523354e-13
NA	NA	AC016739.2	0.0668404325246802	0.681845419987442	0.293862082887525	0.0579281886813169
NA	NA	AC016747.3	0.100714938920531	0.667597912613071	0.289431111723375	0.201373652476988
NA	NA	AC016831.7	0.273737092812484	0.330000547920999	-0.0788397577667843	0.754814341865072
NA	NA	AC017048.3	0.559188610874596	0.00958616421431533	-0.0500692386484846	0.810141535782027
NA	NA	AC017074.2	-0.254551715442798	0.182974964243683	0.105064908765816	0.557446658683202
NA	NA	AC017099.3	-0.326292750321701	0.0871811376858663	0.0228911553968222	0.901716816669821
NA	NA	AC017104.6	-0.683859819201766	0.0291229717632608	-0.0081540987056201	0.978612948460764
NA	NA	AC018737.1	0.0293243038594076	0.733292416649311	-0.0307730515323112	0.706840167802038
NA	NA	AC018738.2	-0.250286814860233	0.120795734416787	-0.170099790816383	0.260898199747394
NA	NA	AC018766.4	-0.0723276593386451	0.76318765518451	0.251026373316685	0.280173845532637
NA	NA	AC018766.5	-0.0818090007403337	0.701058096613814	0.174109542677779	0.393827875062024
NA	NA	AC018804.7	0.0430616193661616	0.894818017310853	-0.414212508575395	0.170576356369982
NA	NA	AC018816.3	1.82202112006324e-05	0.999911270098687	0.2427496104191	0.151199291470724
NA	NA	AC019117.2	-0.332467425715467	0.283397070061001	0.0853981986665969	0.759472187491329
NA	NA	AC019330.1	-1.25150398017364	0.0528274911521908	-0.192922604014467	0.731934205520389
NA	NA	AC020571.3	0.232160936228022	0.281659802816784	0.168680112366806	0.421126200562822
NA	NA	AC020910.2	0.102727845498265	0.40332175166461	0.245658988140803	0.0332905922165892
NA	NA	AC021218.2	0.368009908244327	0.27597042769757	0.481161598914688	0.135983081849205
NA	NA	AC022007.5	0.261815521436835	0.2157242819458	0.247491944423771	0.169516564257023
NA	NA	AC022182.3	0.221302013028944	0.493679493478526	0.726134480712433	0.0217849955998901
NA	NA	AC022431.1	-0.0565300635312431	0.599236585161425	-0.0266969740161378	0.79378852517111
NA	NA	AC022431.2	-0.29073065176885	0.47652268329791	-1.4465815554344	0.00286539267076901
NA	NA	AC023590.1	-1.78031025029402	0.000936874028469448	0.112812352044743	0.828429584614572
NA	NA	AC024560.3	-0.270856919231894	0.0477553937538367	-0.113383792832782	0.384362416994861
NA	NA	AC025171.1	0.176673258935179	0.362466002167573	0.185075899074203	0.328981850421852
NA	NA	AC025335.1	-0.198082909307725	0.0453856615278405	-0.288453024311007	0.00224857917658025
NA	NA	AC026202.3	0.648372619992349	0.000904833709637306	0.370750342835189	0.0428292204083366
NA	NA	AC026271.5	0.0849884203867356	0.294884526290701	-0.0577537860116326	0.451907977606599
NA	NA	AC026806.2	0.17539754957279	0.141920496280118	0.150464479404802	0.180651088433321
NA	NA	AC027612.4	-0.728312099672425	0.0188294911191073	-0.412155553073718	0.181090991961305
NA	NA	AC027612.6	0.0206380668040967	0.87096680851253	0.00736256139582141	0.951703257480617
NA	NA	AC027763.2	-0.159312030773642	0.133718501394372	-0.0439216047364449	0.667667008008628
NA	NA	AC034193.5	-0.325608142102331	0.0159511935431005	0.00697882495808803	0.957042014399101
NA	NA	AC034220.3	-0.557145746213743	0.00849385786283333	-0.210229079452156	0.296576779578376
NA	NA	AC046143.3	0.0343854382247194	0.86863958261067	0.0283688374962595	0.877373454886611
NA	NA	AC053503.4	-0.501421053490138	0.0628250724496336	-0.326684212432164	0.21574221023579
NA	NA	AC062029.1	-0.176241270835517	0.17713753033702	0.160962907041788	0.199137662815845
NA	NA	AC066593.1	-1.10986209694348	0.0155949134957186	-0.845486039206853	0.0483901069682576
NA	NA	AC068282.3	-0.164214468047204	0.355323998413034	-0.220409910132453	0.199865881204989
NA	NA	AC069213.1	0.155934514859282	0.548027714100848	0.0826822093776759	0.736210194959512
NA	NA	AC069278.4	-0.0952589549040575	0.40955383156114	-0.0752088883788112	0.497059857632652
NA	NA	AC073046.25	-0.187994362279563	0.27837950684431	-0.0501350592481788	0.763961396488547
NA	NA	AC073283.4	-0.6318107044076	0.00204586510623916	-0.389334203553113	0.0459109533601157
NA	NA	AC073842.19	0.117945479444908	0.615890421737078	-0.219354857599071	0.367512682988749
NA	NA	AC073869.1	-0.188491964964778	0.319330493455465	0.0362530358822538	0.840155428106274
NA	NA	AC074117.10	-0.137358298782347	0.103318766095637	-0.0366142564233003	0.647978374081869
NA	NA	AC074138.3	-0.383777674790694	0.0143128175820574	-0.159549027257325	0.314004093069774
NA	NA	AC074286.1	-0.00810405934523465	0.952093436540604	-0.0562806895538504	0.656822503493679
NA	NA	AC074289.1	0.0538234288243024	0.872312152690449	0.466278270332321	0.148824821184556
NA	NA	AC078899.1	-0.00945121397202268	0.941126912697535	0.0474226157160895	0.693987570348077
NA	NA	AC079250.1	0.67826459067044	0.0297775313071133	1.0135820165512	0.000621557164955266
NA	NA	AC079602.1	-0.598562414429171	0.0196916215834588	-0.388040186801457	0.112262196615676
NA	NA	AC079767.4	-0.397075738218515	0.448655583791814	0.342913991637319	0.494897934829954
NA	NA	AC079779.4	-0.411792524036584	0.31043996770275	-2.48230198188313	8.75000789977697e-09
NA	NA	AC079922.2	0.0663056877641681	0.731865705399262	0.0898298198467718	0.620747780793825
NA	NA	AC079922.3	-0.101041046557436	0.52600735476109	0.0937796263135687	0.543169401574783
NA	NA	AC079949.1	-0.0269509798578125	0.957779641645023	1.03751755510801	0.0349145229227228
NA	NA	AC083799.1	0.127574098253041	0.0882827012622036	0.0764825691851148	0.280691441010002
NA	NA	AC083843.1	-0.242039450562318	0.13585912334892	-0.174593173251404	0.259787278814724
NA	NA	AC083873.4	0.00989665849794865	0.948439959292471	-0.125860045325711	0.39320560021324
NA	NA	AC083899.3	-0.200741880163647	0.203662361849509	-0.190497524643613	0.20379402069604
NA	NA	AC083900.1	-0.373301316830143	0.254322446087194	0.0841056565010961	0.767775380004017
NA	NA	AC083949.1	0.0299884296207199	0.927754042396157	0.597637417185653	0.0683152988888042
NA	NA	AC084018.1	-0.17348908762578	0.389685710792815	0.0925383089094088	0.631054176170867
NA	NA	AC084219.4	-0.200845468413737	0.110448231514083	-0.283863432702277	0.0167605298207741
NA	NA	AC084809.2	-0.160975554644216	0.357309769060476	-0.0373345560424863	0.816740846028261
NA	NA	AC090587.4	-0.165214197960822	0.464601726848527	0.193597069316673	0.367006509538966
NA	NA	AC091133.1	-0.0292589349037533	0.800116375068813	-0.0490680700176497	0.666008382886095
NA	NA	AC091729.9	-0.0733828001756713	0.600326382886171	0.0587967597972093	0.663251017152728
NA	NA	AC092295.7	-0.169714359004312	0.114210113961911	-0.160565934405989	0.113493670122583
NA	NA	AC092580.4	0.494191472094241	0.0141488000691877	0.93472179448337	1.70358177870199e-06
NA	NA	AC092653.5	-0.646615238499334	0.0944586045859603	-2.15274015935936	6.33927332299925e-09
NA	NA	AC092933.3	0.136812442123862	0.471589572148775	0.0854647527053852	0.632810836009275
