GeneSymbol	ENTREZ.ID	log2FC_ileum	pvalue_ileum
CAPN11	11131	1.0879954634473	0.00685963237514773
CAPN6	827	-0.822893418543576	0.0110643666901626
CAPN8	388743	-0.831600152822712	0.00211834063480272
CCDC141	285025	-0.64049577748354	0.041464131488836
CCDC152	100129792	-0.716054116144599	0.0286183640999365
CCL24	6369	0.766098493571448	0.00357820910178533
CD163	9332	0.624935178044934	0.0389844748855667
CD177	57126	-3.27236369408214	7.1058256179932e-07
CD177P1	653579	-4.18928461817126	6.36723109689635e-08
CD180	4064	-0.693163104622334	0.0429786225657989
CD24P4	938	-1.21019953746157	0.00015532369285685
CD300E	342510	1.46974931937473	0.0328730600667074
CDKL2	8999	-0.82219935718854	0.00503535627287777
CEACAM1	634	-1.35548682779416	4.3587343147305e-05
CEACAM5	1048	-1.66542786030918	9.31500711472226e-06
CEACAM6	4680	-1.084477628508	0.00434047751992989
CEACAM7	1087	-5.2584154875597	1.72779383160178e-17
CEACAM8	1088	-2.17636508568528	6.59831802971682e-06
CECR7	100130418	-0.899708879358835	0.0220035714699884
CELSR1	9620	-0.655409347547238	0.0108087587826971
CHIT1	1118	-2.330105354666	0.000262164336592302
CHRNA1	1134	-2.04505717783896	2.42313655690335e-06
CKB	1152	-3.02591557126359	2.26303595827666e-09
CLCA4	22802	-1.65490671098764	0.00183117831939905
CLDN8	9073	-1.72006243116998	0.00214718228340118
CLEC5A	23601	1.64972954305652	0.00866884783580563
CLIC6	54102	-1.05918472793942	0.00048177955708824
CLU	1191	-0.958115927659648	0.00795358298564433
CMTM2	146225	1.93878043691821	0.00592676381273676
COLEC11	78989	0.633521477646557	0.028474107399944
COX6B2	125965	-2.12040031942474	7.29564900828661e-06
CPB1	1360	-1.77529476413488	0.000608555516695837
CPM	1368	-0.824524100777388	0.000635004111530912
CPNE5	57699	-0.680390944978726	0.0152515099413522
CRB2	286204	-0.646911621819397	0.00895623790052098
CSRP2	1466	-0.621286981461006	0.0287015334824995
CTNNA2	1496	0.712498192161352	0.0178712635746117
CTSE	1510	-0.910165236082343	0.0106436830803935
CWH43	80157	-2.88524842207567	6.019000842529e-08
CXCR1	3577	1.62456554757776	0.0274411790701784
CYP1A1	1543	1.8197129842011	0.0221122991495765
CYP24A1	1591	-1.68354823762854	0.0431140533607728
CYP27C1	339761	-0.777561843271485	0.0139623402782171
DACT2	168002	-0.967228379833709	0.0038822913908695
DAO	1610	-4.7335212577426	1.15581735413952e-12
DBH-AS1	138948	-0.795607776865612	0.0394423413457949
DCHS2	54798	-0.845780495142783	0.00720305829156896
DHRS9	10170	-1.82676069889474	3.29558219216775e-07
DKK1	22943	-0.903551757834767	0.0421685871875283
DPP6	1804	0.64193202654345	0.0360977005848368
DPY19L2P2	349152	-0.587859367758858	0.044590435143396
DSC3	1825	-0.816224719738521	0.00281846747470284
DUSP2	1844	-0.790088830091611	0.0365190292088794
EFNA5	1946	-0.670295808694293	0.00269885591678951
EFR3B	22979	-0.833180082347729	0.000236293090955414
EGR1	1958	-0.960622574126864	0.014032191354152
ELOVL6	79071	-0.639901736894017	0.0146257477117571
EML6	400954	-1.11865727038978	4.89742755262224e-05
ENTPD3	956	-1.29321511191737	0.000675578218217939
EPS8L1	54869	-0.610909434874478	0.0163958931231124
EREG	2069	-0.952293393459031	0.0325473310541425
ERP27	121506	-1.06884346023971	0.000755056648508736
ERVFRD-1	405754	0.682390875194008	0.0219444019462671
EVX2	344191	-3.53217282028185	1.53619739073768e-06
EYA2	2139	-1.73630606606474	1.46889309420587e-05
FADS2	9415	-0.935043878389417	0.00829334264229025
FADS3	3995	-0.797637644741329	0.00477900450823906
FAM118A	55007	-0.671936716221031	6.5874311279638e-07
FAM163A	148753	-0.608428579611988	0.034471692755696
FAM167A	83648	-1.018900007767	0.00309971667838486
FAM43A	131583	-0.709515084683045	0.00681182246727041
FCAMR	83953	-1.0743958371172	0.0053963447586576
FCGR3A	2214	0.874680113953459	0.0420545146843264
FCGR3B	2215	1.73947436937407	0.0121191336051044
FCHO1	23149	-0.639680733950105	0.0188793060461472
FCRLB	127943	-1.03256685539941	0.0141945973456756
FGF1	2246	-0.793501509318276	0.0202349902883885
FGF11	2256	-0.585290488610769	0.0178504656735008
FGFBP1	9982	-1.63676817422151	0.000113877352651644
FHL5	9457	0.717879438755725	0.0189653079645572
FHOD3	80206	-0.62943711401168	0.0188930190060559
FMN2	56776	-0.959429040234123	0.0234300710778921
FOSB	2354	-1.74720511405722	0.00549977986329711
FOXD2	2306	-1.32406971969798	0.000101922901219371
FOXJ1	2302	-0.808181796982258	0.0282423818297581
FOXN1	8456	-3.85866150607746	3.09316461793778e-09
FPR2	2358	1.45627566546168	0.0353342021971177
FRMPD1	22844	-0.836013577932102	0.0276587098513558
FRMPD3	84443	-1.02879098466328	0.00248333246311492
FSIP1	161835	-1.52658365881999	5.53074554746431e-06
FXYD3	5349	-0.737446560656276	0.0108772279416112
FZD8	8325	-0.690335760487652	0.000357354550034651
GAL3ST2	64090	-2.73587664135713	8.7454954738272e-07
GBP1	2633	0.652962806662301	0.0481283755413669
GBP1P1	400759	0.836343697408362	0.0310049257704464
GCSAM	257144	-1.12704293917235	0.00419219476212463
GCSAML	148823	0.599342458167231	0.0241466663961652
GDF7	151449	-0.937321180883154	0.0191609097677967
GIPC1	10755	-0.844949463654347	0.000666459854541821
GJB3	2707	-1.04319919754281	0.00426823419023833
GLRA2	2742	-2.55575633089779	1.24237405461291e-06
GNE	10020	-0.818823353294038	0.000284463798339661
GPER1	2852	-0.661905087562279	0.0142281901206315
GPLD1	2822	-0.699374414075037	0.00268074410492467
GPNMB	10457	-0.669462077689177	0.0137347660767728
GRIA4	2893	0.583223657725433	0.045009792235044
GRIN2B	2904	-0.86816463818514	0.0113402156428528
GRM8	2918	-0.856132155290401	0.0143725806326489
GXYLT2	727936	-0.714880337024311	0.0108504156304081
GZMA	3001	0.600865200366208	0.0291863695283962
HAVCR1	26762	-2.58512822221278	5.08312297052994e-06
HBB	3043	0.657929529430771	0.0326751293489987
HDAC9	9734	-0.660663257151462	0.00830916457179705
HDC	3067	0.760494786530583	0.0157028187570541
HK2	3099	-0.992592363525502	0.00251678113694069
HLA-G	3135	-2.07489806734108	0.000252576817250624
HMSD	284293	-0.869568921273114	0.0193205014945482
HOTTIP	100316868	-1.30723594374325	0.00797035686997009
HOXA11-AS	221883	-1.20259545953647	0.00262689048823874
HOXA13	3209	-1.99752969343041	0.00053462691787833
HOXB13	10481	-1.91856799504731	0.00216104703537056
HOXD10	3236	-3.16354211575738	7.53755328528443e-07
HOXD11	3237	-2.30398300214567	0.000727917046702131
HOXD12	3238	-3.02875820608619	0.000181624013571249
HOXD13	3239	-4.00201629185944	4.10499166925521e-07
HOXD9	3235	-0.933338195878845	0.00336536030522229
HRK	8739	-0.887318585987895	0.0144359574291106
HTR2B	3357	-0.680460820208762	0.027409607802772
HTR3A	3359	-1.24947309495587	0.0250992693370935
HVCN1	84329	-0.699737712406054	0.0433294716347883
IER3	8870	-1.56527848025644	3.33279503725562e-05
IFITM3	10410	0.589331412520308	0.0199519492240064
IGF2BP3	10643	-1.5024686154237	0.00356896257491567
IGFLR1	79713	-0.763183064307697	0.0249210374664084
IGHV3-43	28426	1.30581497871035	0.00867536869826218
IGHV4-28	28400	0.851987190840379	0.0494016337393885
IGKV2D-30	28881	1.51946575408767	0.00440042629297929
IGKV3-7	28915	0.860344688236717	0.039542929654835
IGLL5	100423062	-0.79406749142501	0.0480755904450238
IGLV7-43	28776	1.14910917447727	0.00743927606842201
IL19	29949	-1.7022544198348	0.00955651627719283
IL1R2	7850	-2.27712404297367	1.03414482635254e-08
IL1RL1	9173	0.773350807888425	0.038863264312887
IL20RA	53832	-0.852539063646982	0.0199361116011828
IL21R	50615	-0.860560842960456	0.0498870836261136
ILDR1	286676	-0.655755690045312	0.00329177953065677
INSL5	10022	-4.74850486842623	3.23925726944596e-12
IQCD	115811	-0.784941086903491	0.000720963995759422
ITGAD	3681	-1.09574537727234	0.01574495764014
ITGB2-AS1	100505746	-0.996073476804571	0.0293891297582333
ITM2C	81618	-0.596802051091901	0.00899683385384559
KANK4	163782	-0.785706585158171	0.0159707703869519
KCNC3	3748	-0.599136617136101	0.048787156158393
KCNK2	3776	0.938806513163865	0.00819265276000448
KCNN4	3783	-0.650031190109144	0.00534066148612287
KCNQ3	3786	0.805074629735998	0.0177160991961278
KIAA0319	9856	-1.35975612765661	1.15118440807538e-06
KIAA1549L	25758	-1.98115518646156	8.87371059860633e-05
KIF5C	3800	-0.605674406771078	0.0321996758480717
KIRREL3	84623	-0.796181221863602	9.44517011541184e-05
KLF2	10365	-0.630270054666048	0.0486871136960521
KLHL6	89857	-1.01565562605578	0.00527920505741318
KLK15	55554	-2.35246454634314	6.04696608047307e-07
KRT6B	3854	-2.24039386534814	0.0436266798213369
KRTAP13-2	337959	-3.36627627994154	2.57090940603248e-06
L1TD1	54596	-1.71794392048358	0.000679502419883831
LAMB4	22798	0.814097761146833	0.0184451632377286
LCT	3938	-1.39097626455098	0.0107349206949876
LDHD	197257	-1.21846722098844	0.00257990224783441
LEFTY1	10637	-1.88193463404425	0.000404282879628986
LGI2	55203	-0.827378126522081	0.0453898194402511
LINC00520	645687	-3.09653951177811	7.74723313457201e-06
LINC00877	285286	-0.8005593732096	0.044013004628734
LINC00940	100271702	-1.33647756563354	0.004427783869592
LINGO1	84894	-0.920319582947346	0.00330754920187807
LRRC15	131578	-1.0866774071679	0.0319657523398919
LRRC34	151827	-0.609230475300287	0.00707058917997588
LRRN2	10446	-1.37640423171166	0.000265056947510276
LSAMP	4045	-0.842420616700988	0.0223208067544282
LYPD8	646627	-0.726521273306526	0.0482676289144383
MAPRE3	22924	-1.573616340979	1.91447042410954e-08
MCOLN2	255231	-1.3346213924135	4.54754757677588e-05
MED12L	116931	-1.14647859454062	0.00267982846724273
MEGF10	84466	-0.937897791732772	0.00592358798178169
MESP1	55897	-0.722297384125475	0.00817523986359339
MMP17	4326	-0.675157313899341	0.0353386300798376
MMP3	4314	3.13090082400845	4.64828553983185e-05
MS4A12	54860	-3.7328634642696	7.48702281266191e-08
MS4A18	728588	1.95978758984629	0.00504311514173269
MUC12	10071	-2.74930451584808	1.70645671747838e-10
MUC4	4585	-1.37091171003003	0.00041095858222788
MUC5B	727897	-1.41453465355976	0.00757516400180453
MYBL1	4603	-0.814640244406403	0.00413958963301359
MYEOV	26579	-1.83796284596261	8.54299983241063e-05
MYPN	84665	-2.32946179109816	5.13468140223152e-06
N4BP3	23138	-0.711781150813807	0.000390969023520546
NBPF13P	644861	-0.683815224757563	0.0392767805474529
NEFM	4741	-1.08281271707067	0.00835982063626674
NMU	10874	-0.819032905745139	0.0178830835071131
NOX1	27035	-1.10242605180965	0.00539219586765843
NOXO1	124056	-0.632926381333807	0.0057814471092632
NPHS1	4868	-1.09321272471371	0.0336705909926839
NPY1R	4886	-0.783152838979078	0.0206073159197909
NPY2R	4887	-3.20006976904579	1.15770298247174e-06
NPY4R	5540	-0.88359737130621	0.00251912528380659
NR1D1	9572	0.838522620954469	0.0104606616224862
NRAP	4892	-1.36243268300602	0.00127970045497711
NRG4	145957	-2.14857169593636	6.85817237214582e-06
NUGGC	389643	-0.933392676482144	0.00736883075191105
NUPR1	26471	-0.63763509621057	0.00757255456220359
NXPE1	120400	-0.692678866837796	0.0127221948457802
NXPE4	54827	-3.07624607451735	1.61858586016132e-10
OASL	8638	-1.19095357561149	0.000389934964719589
OCA2	4948	-0.762427415879675	0.0296356306170581
OR51E2	81285	-2.56786241934903	2.35572878303306e-07
P2RY8	286530	-0.801016137178685	0.0263247822283387
PADI1	29943	-1.82511491327425	0.000132165468898685
PAPLN	89932	-0.633969281130744	0.0433308446799925
PARM1	25849	-0.835043276167814	0.000953298111991456
PCDH9	5101	-0.780694695668091	0.00638060871371801
PCOLCE2	26577	-1.18875910708392	0.0139360126603546
PCSK9	255738	0.726038451827895	0.0400592544330678
PDE6A	5145	-2.16609961488918	0.000104580913662133
PEG10	23089	-0.708705563799366	0.00607937263520036
PER1	5187	0.762054476966444	0.0056619932440563
PITPNM3	83394	-0.880194859577395	6.11215848133879e-05
PKD1L3	342372	0.626262080079458	0.0407275751258806
PKD2L1	9033	-0.680617218056665	0.0304999640007381
PKIA	5569	-0.628301437851888	0.00661041979539508
PLA2G10	8399	-0.639561442156098	0.0148483491905919
PLA2G5	5322	-0.931782297914485	0.00422783259241824
PLAUR	5329	-1.04743140727227	0.00718467334123713
PLCD1	5333	-0.622477364031797	0.0047218341114408
PLCD3	113026	-1.78722385999251	1.50242024777479e-08
PNMA3	29944	-0.848353970496505	0.031845287890367
POU2F2	5452	-0.885247443368154	0.0326245589623124
PPP1R14C	81706	-0.755580133029775	0.0148122355747232
PRAC1	84366	-1.27573514578314	0.0378432690415424
PRAC2	360205	-2.6448040877507	1.05203270930586e-05
PRDX6	9588	-0.714658987910773	0.00165108248164483
PRELP	5549	-0.747759649255534	0.0441814800151309
PROK2	60675	2.03096812238904	0.00678904214384686
PRSS22	64063	-2.22726904492105	2.42102809076756e-07
PYGL	5836	-0.788956599521514	0.00492018132391962
RAB6B	51560	-0.845834350111886	0.00535913728095138
RASGEF1A	221002	-0.799893068268759	0.0159502311513353
RASGRP3	25780	-0.586578714501596	0.0359120230984074
RBFOX1	54715	-0.843855902927439	0.00127209049638377
RBM24	221662	-1.20683742381507	0.00117351069828063
RBM38	55544	-0.661953282186661	0.00088574249472828
RGL3	57139	-0.724554855368108	0.0103137323243209
RGS13	6003	-0.88546035645857	0.00807114499023875
RGS9	8787	-0.648773134985923	0.00121452672185717
RHBDL2	54933	-2.11757984164034	2.68979078004849e-08
RHOV	171177	-0.65109729797161	0.00738231895879084
RIMKLA	284716	-0.896070639787131	0.00268304353172346
RIMS4	140730	-0.980149010146601	0.0403797761351625
RMRP	6023	-0.895690285583148	0.00806205959254428
RNASE2	6036	1.23649367956735	0.0225096387224947
RNF223	401934	-0.917776536621723	0.0218154512212665
RNF39	80352	-1.69820311329413	0.000158195209649616
RNU4-2	26834	-2.21665056896349	0.0200632013357982
ROBO3	64221	-0.597538915899424	0.0166506780735808
ROCK1P1	727758	-0.703789213150669	0.00730931068588756
RPS27AP1	103911	0.899403350951535	0.0174807829368603
S100A1	6271	-0.888404173833735	0.000992132179550175
S100A12	6283	3.47229991900281	9.57732233122592e-05
S100A8	6279	2.07781730200675	0.00149485444373257
S100A9	6280	1.43309625336782	0.0154060980377488
S100P	6286	-0.940266074623743	0.00784564782148647
S1PR2	9294	-0.722562143017058	0.0113815804411057
S1PR3	1903	-0.702943808896549	0.0475701298042127
SAA1	6288	1.72252539741816	0.0209890992867643
SAA2	6289	1.56545964697001	0.0463878166945441
SATB2-AS1	150538	-0.892288902244161	0.00745673040965516
SCEL	8796	-1.7988570233474	2.73877086116649e-06
SCN8A	6334	-0.763923549978758	0.000888510879062412
SCNN1B	6338	-3.6504515916726	5.54743406462063e-13
SCNN1G	6340	-1.59236088278721	0.0133524787027733
SDR16C5	195814	-0.809495879947321	0.0303247488045591
SEC14L5	9717	-0.867036168213495	0.0145262649462822
SELENBP1	8991	-0.588405810401604	0.0449218928371202
SEMA4A	64218	-0.719215690667994	0.0170181502720917
SERPINA5	5104	-1.3520720206943	0.00375368041358314
SERPINA9	327657	-1.80415427277326	0.033228696224076
SERPINE2	5270	-0.73645353074471	0.00244696759035719
SFTPA2	729238	-1.6199756681323	0.00222563505130841
SH2B2	10603	-0.795589835385038	0.0267076576524364
SIGLEC11	114132	0.744149523261693	0.0177620483933498
SLC15A2	6565	-0.788035786367296	0.00213364643059671
SLC16A14	151473	-0.675302108028615	0.00948454917558432
SLC16A9	220963	-0.772576129370141	0.0484050565782221
SLC1A2	6506	-1.09838946266572	0.0215937735047011
SLC26A3	1811	-0.708227861623288	0.0496416804111846
SLC27A6	28965	-0.81511262702374	0.0247301722502122
SLC2A1	6513	-0.87295476131947	0.000462807367764352
SLC37A2	219855	-2.25821240191138	3.77016781636346e-07
SLC38A5	92745	0.658676797488372	0.00132814248215732
SLC4A10	57282	-1.12893382478962	0.000160602487073805
SLC5A8	160728	1.36820850320703	0.00202324964152051
SLC6A14	11254	-1.72489492019757	0.00533670416780607
SLC9A7	84679	-0.619440802369774	0.0303980787775413
SLITRK5	26050	-1.14835696194346	0.00942183966204048
SLPI	6590	-2.10862754994981	1.95018071091465e-06
SNORD3A	780851	-0.803328590999678	0.012886074825971
SNX22	79856	-1.04792560179831	0.0299611199697609
SOSTDC1	25928	0.677755432937509	0.0199524716084812
SP6	80320	0.660608546366147	0.0020565980449786
SPATA17	128153	0.598346460366697	0.00126574339325618
SPIB	6689	-0.632353685935566	0.0402579400837658
SPINK5	11005	-3.05798881261146	4.61229787996104e-10
SPOCD1	90853	0.859535520657715	0.0144576202556748
SPTSSB	165679	-0.62257924152744	0.0296847685617763
ST3GAL4	6484	-0.631033387704744	0.0480849699399915
ST6GAL2	84620	-1.91011972640693	3.05142673997781e-05
ST6GALNAC6	30815	-1.72660231443181	2.47214849196176e-08
ST8SIA1	6489	-0.628710570770186	0.031978247916311
STAB2	55576	-0.768025295747687	0.0120503762250385
STAP1	26228	-0.96408353872108	0.0313996690104596
STEAP4	79689	0.799119359547445	0.0495518615585228
STRA6	64220	-1.5392852689224	0.00758856529107124
SYT15	83849	-0.633464409219632	0.0175346818420221
TCL6	27004	-1.15180431262317	0.0258575661397307
TCN1	6947	1.38579812298199	0.0344126656848187
TEAD4	7004	0.625772334516659	0.00497791847639644
TEX11	56159	-1.43500797645689	0.000320965209778027
TF	7018	-1.28002668645938	0.00147563246994057
TFCP2L1	29842	-1.98102480354237	4.43525575062548e-07
TGM2	7052	0.7045013373992	0.0311523949486191
TINCR	257000	-0.784753222810252	0.0136529644586446
TMEM100	55273	0.670676570704932	0.00514901803344311
TMEM132C	92293	-0.583147013531667	0.0354477417742869
TMEM132D	121256	0.654097720725062	0.0305027838320039
TMEM156	80008	-0.707565759728007	0.0421824452129995
TMEM163	81615	-1.10919515886809	0.0303643752318172
TMEM178B	100507421	-0.741244785361571	0.0329898722256173
TMEM255A	55026	-0.707645884155172	0.033942086865928
TMEM72	643236	-1.98367863402775	5.76397015112402e-06
TMPRSS3	64699	0.641389165000798	0.0210431192783592
TMPRSS6	164656	-0.700335701610829	0.0323021824868965
TNFRSF9	3604	-1.003186148887	0.0214356620676569
TNFSF11	8600	-1.18632005826409	0.00754844967963275
TNNC1	7134	-1.79434255193988	1.3110059379179e-05
TPPP	11076	0.648506311398755	0.0374131988533242
TREM1	54210	1.49851460727612	0.0237239176932007
TREM2	54209	0.851087448751762	0.0114360183034754
TRIM29	23650	-1.03668323375652	0.00885264344579592
TRIM31	11074	-0.822375622411282	0.0136380317526915
TRIM40	135644	-0.989039072641176	0.0265514043757167
TRIM58	25893	-1.98255654522097	1.91317566678402e-07
TRIM63	84676	0.692312160864001	0.0229746718144305
TRIM9	114088	-1.61548177519514	3.32445826402657e-05
TRPC4	7223	0.877552690268648	0.016646166639223
TTN	7273	-0.637104800884923	0.0239892831333787
TUBB3	10381	-0.786478886254525	0.0196590489181632
UCHL1	7345	-0.761967575219375	0.0224116964685248
UNC13A	23025	-0.738163014327748	0.00754909363127655
USP44	84101	-0.856072300300513	0.0117001231860923
VIT	5212	-0.980655051023014	0.00943195400262746
VLDLR	7436	-1.20181491398287	0.000162446078181855
VSIG2	23584	-2.1684254734224	1.34919772203898e-07
VSIG4	11326	0.59676119479977	0.0385204550552129
VSNL1	7447	-1.27829671342804	0.00407418605791208
WFDC2	10406	-2.42692751979818	3.22982932121512e-08
ZBTB10	65986	-0.633143247906982	0.00246888815834517
ZBTB16	7704	1.4190889771257	2.45045736665375e-05
ZBTB7C	201501	-0.612273109647392	0.0230369795995826
ZNF300P1	134466	-0.584681725719277	0.0304545180502002
ZNF595	152687	-0.921257470416307	0.00250078224719942
ZNF826P	664701	-0.775601797223121	0.00549171227479216
ZNF860	344787	-0.612001067972755	0.0105496146917923
